url,new_rank,Norm_Data
http://esenciacosmetics.com/3-esenciaspaises,4.78257774600644,1
http://esenciacosmetics.com/25-cuerpo,4.77748554854313,0.998934815229829
http://esenciacosmetics.com/24-cabello,4.77748554854313,0.998934815229829
http://esenciacosmetics.com/35-cremas-corporales-naturales,4.77565555776005,0.99855201815141
http://esenciacosmetics.com/23-cara,4.77565555776005,0.99855201815141
http://esenciacosmetics.com,4.76971005164163,0.997308338460289
http://esenciacosmetics.com/34-cremas-de-manos-naturales,4.76756028912389,0.996858651599189
http://esenciacosmetics.com/33-acondicionadores-naturales,4.76297544245616,0.995899594359319
http://esenciacosmetics.com/32-champus-naturales,4.76297544245616,0.995899594359319
http://esenciacosmetics.com/30-cremas-naturales-de-dia,4.76297544245616,0.995899594359319
http://esenciacosmetics.com/21-india-azafran,4.76297544245616,0.995899594359319
http://esenciacosmetics.com/18-corea-ginseng,4.76297544245616,0.995899594359319
http://esenciacosmetics.com/20-malasia-centella-asiatica,4.75796614412755,0.994851750412316
http://esenciacosmetics.com/15-oman-incienso,4.75796614412755,0.994851750412316
http://esenciacosmetics.com/4-brasil-acai,4.75247059323561,0.993702192258695
http://esenciacosmetics.com/16-mexico-tepezcohuite,4.75247059323561,0.993702192258695
http://esenciacosmetics.com/13-italia-lirio-blanco,4.75247059323561,0.993702192258695
http://esenciacosmetics.com/31-cremas-naturales-de-noche,4.74641437947757,0.992435354767329
http://esenciacosmetics.com/26-packs,4.74641437947757,0.992435354767329
http://esenciacosmetics.com/19-tibet-goji,4.74641437947757,0.992435354767329
http://esenciacosmetics.com/14-senegal-kigelia-africana,4.74641437947757,0.992435354767329
http://esenciacosmetics.com/mapa-web,4.74314851081766,0.991752201063456
http://esenciacosmetics.com/39-esenciapaises,4.73970709449291,0.991032326336808
http://esenciacosmetics.com/36-cabello,4.73970709449291,0.991032326336808
http://esenciacosmetics.com/37-piel,4.73223778837168,0.989469898488831
http://esenciacosmetics.com/content/4-sobre-nosotros,4.72386878454445,0.987719272068215
http://esenciacosmetics.com/content/1-envio-y-devoluciones,4.72386878454445,0.987719272068215
http://esenciacosmetics.com/contactanos,4.72386878454445,0.987719272068215
http://esenciacosmetics.com/38-cabello-y-piel,4.72386878454445,0.987719272068215
http://esenciacosmetics.com/pedido-rapido,4.72386878454444,0.987719272068212
http://esenciacosmetics.com/mi-cuenta,4.72386878454444,0.987719272068212
http://esenciacosmetics.com/content/8-politica-de-cookies,4.72386878454444,0.987719272068212
http://esenciacosmetics.com/content/6-aviso-legal,4.72386878454444,0.987719272068212
http://esenciacosmetics.com/content/5-compra-segura,4.72386878454444,0.987719272068212
http://esenciacosmetics.com/recuperacion-contraseña,1,0.208761200628533
http://esenciacosmetics.com/esenciaspaises/46-la-elegancia-de-italia-pack-capilar-superdetox-de-lirio-blanco.html,0.607921906814754,0.126746389422266
http://esenciacosmetics.com/carrito?add=1&id_product=46&token=d4e9c44e14ac9987c833632ae80561d0,0.603603410118052,0.125843047212051
http://esenciacosmetics.com/esenciaspaises/49-los-contrastes-de-italia-y-senegal-kit-facial-antiedad-global.html,0.600488222016502,0.125191412834968
http://esenciacosmetics.com/carrito?add=1&id_product=49&token=d4e9c44e14ac9987c833632ae80561d0,0.595875373385181,0.124226498150377
http://esenciacosmetics.com/esenciaspaises/33-el-aroma-de-oman-crema-acondicionadora-antiencrespamiento-de-incienso.html,0.578010764880758,0.120489583185653
http://esenciacosmetics.com/esenciaspaises/32-el-aroma-de-oman-champu-natural-antiencrespamiento-de-incienso.html,0.578010764880758,0.120489583185653
http://esenciacosmetics.com/esenciaspaises/28-brasil-en-estado-puro-champu-natural-protector-del-color-de-acai.html,0.574698243182858,0.119796670609327
http://esenciacosmetics.com/esenciaspaises/17-la-elegancia-de-italia-crema-corporal-superhidratante-de-lirio-blanco.html,0.574171426684381,0.119686471247481
http://esenciacosmetics.com/esenciaspaises/29-brasil-en-estado-puro-crema-acondicionadora-protectora-del-color-de-acai.html,0.57290140866446,0.119420809151223
http://esenciacosmetics.com/esenciaspaises/18-descubre-la-cultura-maya-crema-corporal-regeneradora-de-tepezcohuite.html,0.570604874181392,0.118940420561982
http://esenciacosmetics.com/esenciaspaises/23-descubre-la-cultura-maya-crema-de-manos-regeneradora-de-tepezcohuite.html,0.567976243891691,0.118390564243335
http://esenciacosmetics.com/esenciaspaises/12-brasil-en-estado-puro-crema-corporal-cicatrizante-acai.html,0.560126853982691,0.116748630550379
http://esenciacosmetics.com/esenciaspaises/4-brasil-en-estado-puro-crema-facial-multivitaminas-acai.html,0.538909006237645,0.1123102857225
http://esenciacosmetics.com/carrito?add=1&id_product=4&token=d4e9c44e14ac9987c833632ae80561d0,0.513067402579897,0.106904744627257
http://esenciacosmetics.com/esenciaspaises/45-la-flor-mas-cotizada-de-la-india-pack-capilar-fuerza-y-vitalidad-de-azafran.html,0.506468645658252,0.105524418073616
http://esenciacosmetics.com/carrito?add=1&id_product=45&token=d4e9c44e14ac9987c833632ae80561d0,0.499785886795647,0.104126520012031
http://esenciacosmetics.com/esenciaspaises/9-la-esencia-de-malasia-crema-facial-antioxidante-centella-asiatica.html,0.498741658139672,0.103908088486361
http://esenciacosmetics.com/esenciaspaises/8-la-flor-mas-cotizada-de-la-india-crema-facial-primeras-arrugas-azafran.html,0.493852021988065,0.102885275447807
http://esenciacosmetics.com/esenciaspaises/6-el-aroma-de-oman-crema-facial-purificante-incienso.html,0.492335001489474,0.102567945426185
http://esenciacosmetics.com/esenciaspaises/5-el-tibet-y-el-secreto-de-la-longevidad-crema-facial-super-detox-goji.html,0.490029063054342,0.102085589720274
http://esenciacosmetics.com/esenciaspaises/37-la-elegancia-de-italia-crema-acondicionadora-antioxidante-de-lirio-blanco.html,0.487997500219301,0.101660627843379
http://esenciacosmetics.com/esenciaspaises/26-el-tibet-y-el-secreto-de-la-longevidad-crema-de-manos-hidronutritiva-de-goji.html,0.487441004529606,0.101544220194697
http://esenciacosmetics.com/esenciaspaises/27-el-aroma-de-oman-crema-de-manos-antiedad-de-incienso.html,0.486145401563573,0.101273206244914
http://esenciacosmetics.com/esenciaspaises/25-la-sabiduria-milenaria-de-corea-crema-de-manos-protectora-de-ginseng.html,0.480859666676685,0.100167537358104
http://esenciacosmetics.com/esenciaspaises/38-la-esencia-de-malasia-champu-natural-anticaida-de-centella-asiatica.html,0.480466237225392,0.1000852398701
http://esenciacosmetics.com/esenciaspaises/10-la-sabiduria-milenaria-de-corea-crema-facial-antiaging-ginseng.html,0.479789937227871,0.099943771582074
http://esenciacosmetics.com/esenciaspaises/13-el-tibet-y-el-secreto-de-la-longevidad-crema-corporal-regeneradora-goji.html,0.479002686635924,0.099779094672568
http://esenciacosmetics.com/esenciaspaises/16-la-esencia-de-malasia-crema-corporal-anticelulitica-de-centella-asiatica.html,0.478280364512063,0.099627999486052
http://esenciacosmetics.com/esenciaspaises/39-la-esencia-de-malasia-crema-acondicionadora-anticaida-de-centella-asiatica.html,0.476370560458902,0.099228507084963
http://esenciacosmetics.com/oman-incienso/14-el-aroma-de-oman-crema-corporal-antiestrias-de-incienso.html,0.472665535076462,0.098453490672323
http://esenciacosmetics.com/esenciaspaises/3-descubre-la-cultura-maya-crema-facial-regeneradora-tepezcohuite.html,0.456584575714934,0.095089679051692
http://esenciacosmetics.com/carrito?add=1&id_product=17&token=d4e9c44e14ac9987c833632ae80561d0,0.412395747893496,0.085846269551919
http://esenciacosmetics.com/carrito?add=1&id_product=3&token=d4e9c44e14ac9987c833632ae80561d0,0.411661352468609,0.085692648874891
http://esenciacosmetics.com/carrito?add=1&id_product=29&token=d4e9c44e14ac9987c833632ae80561d0,0.41077297431535,0.08550681812386
http://esenciacosmetics.com/carrito?add=1&id_product=28&token=d4e9c44e14ac9987c833632ae80561d0,0.41077297431535,0.08550681812386
http://esenciacosmetics.com/carrito?add=1&id_product=23&token=d4e9c44e14ac9987c833632ae80561d0,0.405692095901581,0.084444001070038
http://esenciacosmetics.com/carrito?add=1&id_product=33&token=d4e9c44e14ac9987c833632ae80561d0,0.405254876525865,0.084352543615061
http://esenciacosmetics.com/carrito?add=1&id_product=32&token=d4e9c44e14ac9987c833632ae80561d0,0.405254876525865,0.084352543615061
http://esenciacosmetics.com/carrito?add=1&id_product=12&token=d4e9c44e14ac9987c833632ae80561d0,0.39814471446438,0.082865241444258
http://esenciacosmetics.com/carrito?add=1&id_product=18&token=d4e9c44e14ac9987c833632ae80561d0,0.397596827265424,0.082750634517817
http://esenciacosmetics.com/esenciaspaises/22-la-fuerza-de-senegal-crema-de-manos-reafirmante-de-kigelia.html,0.393517247749296,0.08189726895205
http://esenciacosmetics.com/esenciaspaises/19-la-fuerza-de-senegal-crema-corporal-tonificante-de-kigelia.html,0.385388114402462,0.080196818586933
http://esenciacosmetics.com/esenciaspaises/31-la-sabiduria-milenaria-de-corea-crema-acondicionadora-estimuladora-de-crecimiento-de-ginseng.html,0.384240423481925,0.079956744847015
http://esenciacosmetics.com/esenciaspaises/2-la-elegancia-de-italia-crema-facial-superhidratante-de-lirio-blanco.html,0.383092868560744,0.079716699555412
http://esenciacosmetics.com/esenciaspaises/35-la-flor-mas-cotizada-de-la-india-crema-acondicionadora-revitalizante-de-azafran.html,0.382338971586405,0.079558999548465
http://esenciacosmetics.com/esenciaspaises/34-la-flor-mas-cotizada-de-la-india-champu-natural-revitalizante-de-azafran.html,0.382338971586405,0.079558999548465
http://esenciacosmetics.com/esenciaspaises/21-la-esencia-de-malasia-crema-de-manos-reparadora-de-centella-asiatica.html,0.382040895391593,0.079496648034143
http://esenciacosmetics.com/esenciaspaises/20-la-flor-mas-cotizada-de-la-india-crema-de-manos-antimanchas-de-azafran.html,0.377563057843207,0.078559974938842
http://esenciacosmetics.com/esenciaspaises/11-la-sabiduria-milenaria-de-corea-crema-corporal-detox-ginseng.html,0.371861111790016,0.077367243089782
http://esenciacosmetics.com/esenciaspaises/15-la-flor-mas-cotizada-de-la-india-crema-corporal-hidronutritiva-de-azafran.html,0.369085052878688,0.076786547683772
http://esenciacosmetics.com/esenciaspaises/1-la-fuerza-de-senegal-crema-facial-efecto-lifting-kigelia-.html,0.34424347828073,0.071590192452174
http://esenciacosmetics.com/carrito?add=1&id_product=2&token=d4e9c44e14ac9987c833632ae80561d0,0.341539235330146,0.071024519493386
http://esenciacosmetics.com/carrito?add=1&id_product=9&token=d4e9c44e14ac9987c833632ae80561d0,0.336045089028892,0.069875255151744
http://esenciacosmetics.com/carrito?add=1&id_product=8&token=d4e9c44e14ac9987c833632ae80561d0,0.331488689251013,0.068922148426175
http://esenciacosmetics.com/carrito?add=1&id_product=5&token=d4e9c44e14ac9987c833632ae80561d0,0.331059187696907,0.068832305383462
http://esenciacosmetics.com/carrito?add=1&id_product=1&token=d4e9c44e14ac9987c833632ae80561d0,0.330538354363574,0.068723357578814
